date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:02:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:32:15%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid=D22FA977F226D79A3E9F9FC372983984	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/indexab93.html	(from http://www.hardifinserv.in/?wordfence_lh=1&hid=D22FA977F226D79A3E9F9FC372983984)
13:02:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:32:16%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid=CBEC3F3AC8F5F161F0A057D37786132C	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/indexf68c.html	(from http://www.hardifinserv.in/?wordfence_lh=1&hid=CBEC3F3AC8F5F161F0A057D37786132C)
13:02:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:32:16%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid=55881E1D48CB2282015B2FD889D4BB10	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/indexf77a.html	(from http://www.hardifinserv.in/?wordfence_lh=1&hid=55881E1D48CB2282015B2FD889D4BB10)
13:02:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:32:19%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid=0FB1FDA9E11812270F62101690E34AF0	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index6f55.html	(from http://www.hardifinserv.in/?wordfence_lh=1&hid=0FB1FDA9E11812270F62101690E34AF0)
13:02:28	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Jul%202025%2007:32:22%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid%3D1DF4920ED7CA11D20AC06CDCC4DB0D3D	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index59f8.html	(from https://www.hardifinserv.in/?wordfence_lh=1%26hid=1DF4920ED7CA11D20AC06CDCC4DB0D3D)
13:02:28	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Jul%202025%2007:32:22%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid%3DDC734A2875FE38C064320234A828C4B8	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index7f6c.html	(from https://www.hardifinserv.in/?wordfence_lh=1%26hid=DC734A2875FE38C064320234A828C4B8)
13:02:28	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Jul%202025%2007:32:22%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid%3DDDEC3CFDC9CE9B4BD549C271720B6193	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index378d.html	(from https://www.hardifinserv.in/?wordfence_lh=1%26hid=DDEC3CFDC9CE9B4BD549C271720B6193)
13:02:32	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Jul%202025%2007:32:26%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid%3D879BDE5CC83A50340064118C4EF12A23	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index73a1.html	(from https://www.hardifinserv.in/?wordfence_lh=1%26hid=879BDE5CC83A50340064118C4EF12A23)
13:02:35	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Jul%202025%2007:32:29%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid%3D7AB4A2B17C3EA9226DA92A12D631707D	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index2437.html	(from https://www.hardifinserv.in/?wordfence_lh=1%26hid=7AB4A2B17C3EA9226DA92A12D631707D)
13:02:36	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Jul%202025%2007:32:29%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid%3D9B501DF8F93457A4A9EC640D6C03280B	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/indexd962.html	(from https://www.hardifinserv.in/?wordfence_lh=1%26hid=9B501DF8F93457A4A9EC640D6C03280B)
13:02:36	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Jul%202025%2007:32:29%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid%3DABBA9997AFFAB81EBF010949635A1CC9	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/indexbb32.html	(from https://www.hardifinserv.in/?wordfence_lh=1%26hid=ABBA9997AFFAB81EBF010949635A1CC9)
13:02:39	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Jul%202025%2007:32:33%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid%3D69F0938A8AD15DEDE68D317041298697	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index9648.html	(from https://www.hardifinserv.in/?wordfence_lh=1%26hid=69F0938A8AD15DEDE68D317041298697)
13:02:42	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Jul%202025%2007:32:36%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid%3D2A05B289E2C48CD8B7FD08BCC2EAEC34	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/indexc7ed.html	(from https://www.hardifinserv.in/?wordfence_lh=1%26hid=2A05B289E2C48CD8B7FD08BCC2EAEC34)
13:02:42	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Jul%202025%2007:32:36%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid%3D2C8081C26DAA7A4D1F3AC1EB625179F2	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index5a7f.html	(from https://www.hardifinserv.in/?wordfence_lh=1%26hid=2C8081C26DAA7A4D1F3AC1EB625179F2)
13:02:43	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Jul%202025%2007:32:36%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid%3DB6AB85066FFE4CFA1F74EFFBC1CD4CFB	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/indexcafc.html	(from https://www.hardifinserv.in/?wordfence_lh=1%26hid=B6AB85066FFE4CFA1F74EFFBC1CD4CFB)
13:02:43	71743/71743	---M-Z	200	added ('OK')	text/css	etag:%221183f-61fa853a-84b2175708ded4b3;gz%22	https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.min.css?ver=1751873488	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.mina956.css	(from https://www.hardifinserv.in/tag/401k/)
13:02:43	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Jul%202025%2007:32:40%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid%3DC69578B57D263B486E5DEE22FAC4FB15	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index7e5a.html	(from https://www.hardifinserv.in/?wordfence_lh=1%26hid=C69578B57D263B486E5DEE22FAC4FB15)
13:02:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:32:43%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid=EEDF4042AF7CE8E4417186A80D1C77A9	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/indexa3a8.html	(from http://www.hardifinserv.in/?wordfence_lh=1&hid=EEDF4042AF7CE8E4417186A80D1C77A9)
13:02:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:32:43%20GMT	https://www.hardifinserv.in/?wordfence_lh=1%26hid=59E5E710CC90B7132D2205E4F7B784C3	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index9cac.html	(from http://www.hardifinserv.in/?wordfence_lh=1&hid=59E5E710CC90B7132D2205E4F7B784C3)
13:02:43	422636/422636	---M-Z	200	added ('OK')	text/css	etag:%22672ec-6426ea10-53242d05d37b4385;gz%22	https://www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom.css?ver=128137	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-customb74c.css	(from https://www.hardifinserv.in/tag/401k/)
13:02:44	605/605	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jul%202025%2007:32:44%20GMT	https://www.hardifinserv.in/wp-json/wp/v2/tags/30	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-json/wp/v2/tags/30.json	(from https://www.hardifinserv.in/tag/401k/)
13:02:45	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:32:44%20GMT	http://www.hardifinserv.in/?wordfence_lh=1&hid=1E9B2D196BF84F65238E0322F453F962	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/indexc8c6.html	(from https://www.hardifinserv.in/tag/401k/)
13:02:45	16842/16842	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d49cd61ab8619be0be772eff11934633%22	https://www.hardifinserv.in/tag/online-services/feed/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/tag/online-services/feed/index.html	(from https://www.hardifinserv.in/tag/online-services/)
13:02:45	422636/422636	---M-Z	200	added ('OK')	text/css	etag:%22672ec-6426ea10-53242d05d37b4385;gz%22	https://www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom.css?ver=128136	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-customd1ed.css	(from https://www.hardifinserv.in/tag/online-services/)
13:02:45	16820/16820	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d49cd61ab8619be0be772eff11934633%22	https://www.hardifinserv.in/tag/401k/feed/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/tag/401k/feed/index.html	(from https://www.hardifinserv.in/tag/401k/)
13:02:45	638/638	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jul%202025%2007:32:45%20GMT	https://www.hardifinserv.in/wp-json/wp/v2/tags/45	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-json/wp/v2/tags/45.json	(from https://www.hardifinserv.in/tag/online-services/)
13:02:47	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:32:45%20GMT	http://www.hardifinserv.in/?wordfence_lh=1&hid=93FB41752122E4E6C145238867CD584D	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index1d86.html	(from https://www.hardifinserv.in/tag/online-services/)
13:02:47	71743/71743	---M-Z	200	added ('OK')	text/css	etag:%221183f-61fa853a-84b2175708ded4b3;gz%22	https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.min.css?ver=1751873489	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.minfe8d.css	(from https://www.hardifinserv.in/tag/portfolios/)
13:02:47	16828/16828	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d49cd61ab8619be0be772eff11934633%22	https://www.hardifinserv.in/tag/portfolios/feed/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/tag/portfolios/feed/index.html	(from https://www.hardifinserv.in/tag/portfolios/)
13:02:47	422636/422636	---M-Z	200	added ('OK')	text/css	etag:%22672ec-6426ea10-53242d05d37b4385;gz%22	https://www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom.css?ver=128138	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom3518.css	(from https://www.hardifinserv.in/tag/portfolios/)
13:02:47	623/623	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jul%202025%2007:32:47%20GMT	https://www.hardifinserv.in/wp-json/wp/v2/tags/51	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-json/wp/v2/tags/51.json	(from https://www.hardifinserv.in/tag/portfolios/)
13:02:49	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:32:47%20GMT	http://www.hardifinserv.in/?wordfence_lh=1&hid=B601E3A18559E12EDE5A791D05740980	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index7a14.html	(from https://www.hardifinserv.in/tag/portfolios/)
13:02:49	17063/17063	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d49cd61ab8619be0be772eff11934633%22	https://www.hardifinserv.in/tag/advisors/feed/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/tag/advisors/feed/index.html	(from https://www.hardifinserv.in/tag/advisors/)
13:02:49	422636/422636	---M-Z	200	added ('OK')	text/css	etag:%22672ec-6426ea10-53242d05d37b4385;gz%22	https://www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom.css?ver=128139	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom04b0.css	(from https://www.hardifinserv.in/tag/advisors/)
13:02:49	617/617	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jul%202025%2007:32:49%20GMT	https://www.hardifinserv.in/wp-json/wp/v2/tags/33	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-json/wp/v2/tags/33.json	(from https://www.hardifinserv.in/tag/advisors/)
13:02:51	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:32:49%20GMT	http://www.hardifinserv.in/?wordfence_lh=1&hid=64BA909A208A41E6C20BE5AC7C1E22D0	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/indexa2f8.html	(from https://www.hardifinserv.in/tag/advisors/)
13:02:51	16867/16867	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d49cd61ab8619be0be772eff11934633%22	https://www.hardifinserv.in/tag/benchmarks/feed/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/tag/benchmarks/feed/index.html	(from https://www.hardifinserv.in/tag/benchmarks/)
13:02:51	422636/422636	---M-Z	200	added ('OK')	text/css	etag:%22672ec-6426ea10-53242d05d37b4385;gz%22	https://www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom.css?ver=128140	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom7e01.css	(from https://www.hardifinserv.in/tag/benchmarks/)
13:02:51	623/623	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jul%202025%2007:32:51%20GMT	https://www.hardifinserv.in/wp-json/wp/v2/tags/34	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-json/wp/v2/tags/34.json	(from https://www.hardifinserv.in/tag/benchmarks/)
13:02:53	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:32:51%20GMT	http://www.hardifinserv.in/?wordfence_lh=1&hid=2136BD8B88B08CD72026394EF8A0AFC9	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index74b3.html	(from https://www.hardifinserv.in/tag/benchmarks/)
13:02:53	17155/17155	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d49cd61ab8619be0be772eff11934633%22	https://www.hardifinserv.in/tag/consulting/feed/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/tag/consulting/feed/index.html	(from https://www.hardifinserv.in/tag/consulting/)
13:02:53	422636/422636	---M-Z	200	added ('OK')	text/css	etag:%22672ec-6426ea10-53242d05d37b4385;gz%22	https://www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom.css?ver=128141	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custome616.css	(from https://www.hardifinserv.in/tag/consulting/)
13:02:53	623/623	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jul%202025%2007:32:53%20GMT	https://www.hardifinserv.in/wp-json/wp/v2/tags/35	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-json/wp/v2/tags/35.json	(from https://www.hardifinserv.in/tag/consulting/)
13:02:55	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:32:54%20GMT	http://www.hardifinserv.in/?wordfence_lh=1&hid=B29A6B0A76CB805790163216739E299D	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/indexf16f.html	(from https://www.hardifinserv.in/tag/consulting/)
13:02:55	71743/71743	---M-Z	200	added ('OK')	text/css	etag:%221183f-61fa853a-84b2175708ded4b3;gz%22	https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.min.css?ver=1751873490	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.mine8be.css	(from https://www.hardifinserv.in/tag/finance/)
13:02:55	17057/17057	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d49cd61ab8619be0be772eff11934633%22	https://www.hardifinserv.in/tag/finance/feed/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/tag/finance/feed/index.html	(from https://www.hardifinserv.in/tag/finance/)
13:02:55	422636/422636	---M-Z	200	added ('OK')	text/css	etag:%22672ec-6426ea10-53242d05d37b4385;gz%22	https://www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom.css?ver=128142	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom818f.css	(from https://www.hardifinserv.in/tag/finance/)
13:02:55	614/614	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jul%202025%2007:32:55%20GMT	https://www.hardifinserv.in/wp-json/wp/v2/tags/38	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-json/wp/v2/tags/38.json	(from https://www.hardifinserv.in/tag/finance/)
13:02:57	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:32:56%20GMT	http://www.hardifinserv.in/?wordfence_lh=1&hid=B342FCC0BC7CEF222DAB20F51D6F2DDB	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index3f2e.html	(from https://www.hardifinserv.in/tag/finance/)
13:02:57	422636/422636	---M-Z	200	added ('OK')	text/css	etag:%22672ec-6426ea10-53242d05d37b4385;gz%22	https://www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom.css?ver=128143	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom2782.css	(from https://www.hardifinserv.in/tag/ideas/)
13:02:57	17053/17053	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d49cd61ab8619be0be772eff11934633%22	https://www.hardifinserv.in/tag/ideas/feed/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/tag/ideas/feed/index.html	(from https://www.hardifinserv.in/tag/ideas/)
13:02:57	608/608	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jul%202025%2007:32:57%20GMT	https://www.hardifinserv.in/wp-json/wp/v2/tags/41	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-json/wp/v2/tags/41.json	(from https://www.hardifinserv.in/tag/ideas/)
13:02:59	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:32:57%20GMT	http://www.hardifinserv.in/?wordfence_lh=1&hid=E5ADE4C98DE543A7851524CEC57E4222	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index22f7.html	(from https://www.hardifinserv.in/tag/ideas/)
13:02:59	17147/17147	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d49cd61ab8619be0be772eff11934633%22	https://www.hardifinserv.in/tag/market/feed/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/tag/market/feed/index.html	(from https://www.hardifinserv.in/tag/market/)
13:02:59	422636/422636	---M-Z	200	added ('OK')	text/css	etag:%22672ec-6426ea10-53242d05d37b4385;gz%22	https://www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom.css?ver=128144	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-customd3d7.css	(from https://www.hardifinserv.in/tag/market/)
13:02:59	611/611	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jul%202025%2007:32:59%20GMT	https://www.hardifinserv.in/wp-json/wp/v2/tags/43	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-json/wp/v2/tags/43.json	(from https://www.hardifinserv.in/tag/market/)
13:03:01	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:32:59%20GMT	http://www.hardifinserv.in/?wordfence_lh=1&hid=6D90F3B1704D3EBEE0C89FE3085323FB	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index6060.html	(from https://www.hardifinserv.in/tag/market/)
13:03:01	71743/71743	---M-Z	200	added ('OK')	text/css	etag:%221183f-61fa853a-84b2175708ded4b3;gz%22	https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.min.css?ver=1751873491	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.mind167.css	(from https://www.hardifinserv.in/tag/millenials/)
13:03:01	16867/16867	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d49cd61ab8619be0be772eff11934633%22	https://www.hardifinserv.in/tag/millenials/feed/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/tag/millenials/feed/index.html	(from https://www.hardifinserv.in/tag/millenials/)
13:03:01	422636/422636	---M-Z	200	added ('OK')	text/css	etag:%22672ec-6426ea10-53242d05d37b4385;gz%22	https://www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom.css?ver=128145	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-customd17b.css	(from https://www.hardifinserv.in/tag/millenials/)
13:03:01	623/623	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jul%202025%2007:33:01%20GMT	https://www.hardifinserv.in/wp-json/wp/v2/tags/44	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-json/wp/v2/tags/44.json	(from https://www.hardifinserv.in/tag/millenials/)
13:03:03	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:33:02%20GMT	http://www.hardifinserv.in/?wordfence_lh=1&hid=7FA9391AC0B214CFD412604D4ACAE5FB	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/indexdd61.html	(from https://www.hardifinserv.in/tag/millenials/)
13:03:03	422636/422636	---M-Z	200	added ('OK')	text/css	etag:%22672ec-6426ea10-53242d05d37b4385;gz%22	https://www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom.css?ver=128146	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom7aae.css	(from https://www.hardifinserv.in/tag/planning/)
13:03:03	17155/17155	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d49cd61ab8619be0be772eff11934633%22	https://www.hardifinserv.in/tag/planning/feed/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/tag/planning/feed/index.html	(from https://www.hardifinserv.in/tag/planning/)
13:03:04	617/617	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jul%202025%2007:33:03%20GMT	https://www.hardifinserv.in/wp-json/wp/v2/tags/50	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-json/wp/v2/tags/50.json	(from https://www.hardifinserv.in/tag/planning/)
13:03:05	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:33:04%20GMT	http://www.hardifinserv.in/?wordfence_lh=1&hid=FA51E490E066CDF4C627CE1D38BD6F30	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/index3e39.html	(from https://www.hardifinserv.in/tag/planning/)
13:03:05	17051/17051	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d49cd61ab8619be0be772eff11934633%22	https://www.hardifinserv.in/tag/tips/feed/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/tag/tips/feed/index.html	(from https://www.hardifinserv.in/tag/tips/)
13:03:05	422636/422636	---M-Z	200	added ('OK')	text/css	etag:%22672ec-6426ea10-53242d05d37b4385;gz%22	https://www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom.css?ver=128147	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_uploads/skin-custom7be4.css	(from https://www.hardifinserv.in/tag/tips/)
13:03:05	605/605	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jul%202025%2007:33:05%20GMT	https://www.hardifinserv.in/wp-json/wp/v2/tags/57	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-json/wp/v2/tags/57.json	(from https://www.hardifinserv.in/tag/tips/)
13:03:07	6682/6682	---M--	200	added ('OK')	image/png	etag:%221a1a-6848251c-3a35208eaca054c3;;;%22	https://www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vendor/prettyphoto/images/prettyPhoto/default/sprite.png	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vendor/prettyphoto/images/prettyPhoto/default/sprite.png	(from https://www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vendor/prettyphoto/css/prettyPhoto.min.css?ver=8.4.1)
13:03:07	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2007:33:06%20GMT	http://www.hardifinserv.in/?wordfence_lh=1&hid=58F17A7D2A191D35908DE2902B7AB54B	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/indexe8b4.html	(from https://www.hardifinserv.in/tag/tips/)
13:03:07	1097/1097	---M--	200	added ('OK')	image/png	etag:%22449-6848251c-3baed339d875022e;;;%22	https://www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vendor/prettyphoto/images/prettyPhoto/default/sprite_x.png	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vendor/prettyphoto/images/prettyPhoto/default/sprite_x.png	(from https://www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vendor/prettyphoto/css/prettyPhoto.min.css?ver=8.4.1)
13:03:07	1162/1162	---M--	200	added ('OK')	image/png	etag:%2248a-6848251c-915c81c689a9ec8;;;%22	https://www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vendor/prettyphoto/images/prettyPhoto/default/sprite_y.png	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vendor/prettyphoto/images/prettyPhoto/default/sprite_y.png	(from https://www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vendor/prettyphoto/css/prettyPhoto.min.css?ver=8.4.1)
13:03:07	1358/1358	---M--	200	added ('OK')	image/png	etag:%2254e-6848251c-36170adffcba6241;;;%22	https://www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vendor/prettyphoto/images/prettyPhoto/default/sprite_next.png	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vendor/prettyphoto/images/prettyPhoto/default/sprite_next.png	(from https://www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vendor/prettyphoto/css/prettyPhoto.min.css?ver=8.4.1)
